STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT02,WT08,WT03
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150620,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150621,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150622,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150623,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150624,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150625,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150626,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150627,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150628,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150629,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150630,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150701,-9999,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150702,-9999,-9999,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150703,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150704,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150705,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150706,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150707,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150708,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150709,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150710,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150711,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150712,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150713,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150714,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150715,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150716,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150717,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150718,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150719,-9999,-9999,132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150720,-9999,-9999,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150721,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150722,-9999,-9999,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150723,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150724,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150725,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150726,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150727,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150728,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150729,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150730,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150731,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150801,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150802,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150803,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150804,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150805,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150806,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150807,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150808,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150809,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150810,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150811,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150812,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150813,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150814,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150815,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150816,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150817,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150818,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150819,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150820,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150821,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150822,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150823,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150824,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150825,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150826,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150827,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150828,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150829,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150830,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150831,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150901,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150902,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150903,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150904,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150905,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150906,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150907,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150908,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150909,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150910,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150911,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150912,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150913,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150914,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150915,-9999,-9999,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150916,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150917,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150918,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150919,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150920,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150921,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150922,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150923,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150924,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150925,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150926,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150927,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150928,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150929,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20150930,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151001,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151002,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151003,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151004,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151005,-9999,-9999,23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151006,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151007,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151008,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151009,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151010,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151011,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151012,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151013,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151014,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151015,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151016,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151017,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151018,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151019,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151020,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151021,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151022,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151023,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151024,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151025,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151026,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151027,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151028,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151029,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151030,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151031,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151101,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151102,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151103,-9999,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151104,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151105,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151106,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151107,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151108,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151109,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151110,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151111,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151112,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151113,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151114,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151115,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151116,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151117,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151118,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151119,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151120,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151121,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151122,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151123,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151124,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151125,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151126,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151127,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151128,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151129,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151130,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151201,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151202,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151203,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151204,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151205,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151206,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151207,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151208,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151209,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151210,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151211,-9999,-9999,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00046663,PALOS VERDES ES FC43D CA US,20151212,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
